City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal,last_name,first_name,Silver,Bronze,Gold
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"YOUN, Hye-Young",Women,KOR,"Korea, South",W,Gold,Youn,Hye-Young,0,0,1
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"JANG, Yong-Ho",Men,KOR,"Korea, South",M,Silver,Jang,Yong-Ho,1,0,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"JOHNSON, Richard",Men,USA,United States,M,Gold,Johnson,Richard,0,0,1
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"KIM, Kyung-Wook",Women,KOR,"Korea, South",W,Gold,Kim,Kyung-Wook,0,0,1
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"OH, Kyo-Moon",Men,KOR,"Korea, South",M,Bronze,Oh,Kyo-Moon,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"OH, Kyo-Moon",Men,KOR,"Korea, South",M,Silver,Oh,Kyo-Moon,1,0,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"DZIECIOL, Iwona",Women,POL,Poland,W,Bronze,Dzieciol,Iwona,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"KIM, Kyung-Wook",Women,KOR,"Korea, South",W,Gold,Kim,Kyung-Wook,0,0,1
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"BISIANI, Matteo",Men,ITA,Italy,M,Bronze,Bisiani,Matteo,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"HUISH, Justin",Men,USA,United States,M,Gold,Huish,Justin,0,0,1
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"WHITE, Rodney",Men,USA,United States,M,Gold,White,Rodney,0,0,1
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"PARENTI, Andrea",Men,ITA,Italy,M,Bronze,Parenti,Andrea,0,1,0
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"SADOVNYCHA, Olena",Women,UKR,Ukraine,W,Bronze,Sadovnycha,Olena,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"WAGNER, Sandra",Women,GER,Germany,W,Silver,Wagner,Sandra,1,0,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"PFOHL, Cornelia",Women,GER,Germany,W,Silver,Pfohl,Cornelia,1,0,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"KLATA, Katarzyna",Women,POL,Poland,W,Bronze,Klata,Katarzyna,0,1,0
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"PETERSSON, Magnus",Men,SWE,Sweden,M,Silver,Petersson,Magnus,1,0,0
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"HE, Ying",Women,CHN,China,W,Silver,He,Ying,1,0,0
Atlanta,1996,Archery,Archery,Individual (Fita Olympic Round - 70M),"HUISH, Justin",Men,USA,United States,M,Gold,Huish,Justin,0,0,1
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"KIM, Bo-Ram",Men,KOR,"Korea, South",M,Silver,Kim,Bo-Ram,1,0,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"FRANGILLI, Michele",Men,ITA,Italy,M,Bronze,Frangilli,Michele,0,1,0
Atlanta,1996,Archery,Archery,Team (Fita Olympic Round - 70M),"MENSING, Barbara",Women,GER,Germany,W,Silver,Mensing,Barbara,1,0,0
Atlanta,1996,Athletics,Athletics,Long Jump,"LEWIS, Carl",Men,USA,United States,M,Gold,Lewis,Carl,0,0,1
Atlanta,1996,Athletics,Athletics,100M,"TORRENCE, Gwen",Women,USA,United States,W,Bronze,Torrence,Gwen,0,1,0
Atlanta,1996,Athletics,Athletics,400M Hurdles,"BATTEN, Kim",Women,USA,United States,W,Silver,Batten,Kim,1,0,0
Atlanta,1996,Athletics,Athletics,Discus Throw,"KAPTYUKH, Vasiliy",Men,BLR,Belarus,M,Bronze,Kaptyukh,Vasiliy,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"GRAHAM, Kim",Women,USA,United States,W,Gold,Graham,Kim,0,0,1
Atlanta,1996,Athletics,Athletics,5000M,"BRUNET, Roberta",Women,ITA,Italy,W,Bronze,Brunet,Roberta,0,1,0
Atlanta,1996,Athletics,Athletics,800M,"RODAL, Vebjorn",Men,NOR,Norway,M,Gold,Rodal,Vebjorn,0,0,1
Atlanta,1996,Athletics,Athletics,Heptathlon,"SAZANOVICH, Natalya",Women,BLR,Belarus,W,Silver,Sazanovich,Natalya,1,0,0
Atlanta,1996,Athletics,Athletics,Triple Jump,"EDWARDS, Jonathan David",Men,GBR,United Kingdom,M,Silver,Edwards,Jonathan,1,0,0
Atlanta,1996,Athletics,Athletics,100M,"OTTEY-PAGE, Merlene",Women,JAM,Jamaica,W,Silver,Ottey-Page,Merlene,1,0,0
Atlanta,1996,Athletics,Athletics,5000M,"BOULAMI, Khalid",Men,MAR,Morocco,M,Bronze,Boulami,Khalid,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"MONTGOMERY, Tim",Men,USA,United States,M,Silver,Montgomery,Tim,1,0,0
Atlanta,1996,Athletics,Athletics,High Jump,"AUSTIN, Charles",Men,USA,United States,M,Gold,Austin,Charles,0,0,1
Atlanta,1996,Athletics,Athletics,Shot Put,"KHUDOROZHKINA, Irina",Women,RUS,Russia,W,Bronze,Khudorozhkina,Irina,0,1,0
Atlanta,1996,Athletics,Athletics,Discus Throw,"SADOVA, Natalya",Women,RUS,Russia,W,Silver,Sadova,Natalya,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"MCDONALD, Michael",Men,JAM,Jamaica,M,Bronze,Mcdonald,Michael,0,1,0
Atlanta,1996,Athletics,Athletics,1500M,"SZABO, Gabriela",Women,ROU,Romania,W,Silver,Szabo,Gabriela,1,0,0
Atlanta,1996,Athletics,Athletics,5000M,"WANG, Junxia",Women,CHN,China,W,Gold,Wang,Junxia,0,0,1
Atlanta,1996,Athletics,Athletics,400M Hurdles,"DAVIS, Calvin",Men,USA,United States,M,Bronze,Davis,Calvin,0,1,0
Atlanta,1996,Athletics,Athletics,Long Jump,"AJUNWA, Chioma",Women,NGR,Nigeria,W,Gold,Ajunwa,Chioma,0,0,1
Atlanta,1996,Athletics,Athletics,Pole Vault,"GALFIONE, Jean",Men,FRA,France,M,Gold,Galfione,Jean,0,0,1
Atlanta,1996,Athletics,Athletics,Long Jump,"GREENE, Joe",Men,USA,United States,M,Bronze,Greene,Joe,0,1,0
Atlanta,1996,Athletics,Athletics,Shot Put,"BAGACH, Oleksandr",Men,UKR,Ukraine,M,Bronze,Bagach,Oleksandr,0,1,0
Atlanta,1996,Athletics,Athletics,Javelin Throw,"RATY, Seppo Henrik",Men,FIN,Finland,M,Bronze,Raty,Seppo,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"ROUSER, Jason",Men,USA,United States,M,Gold,Rouser,Jason,0,0,1
Atlanta,1996,Athletics,Athletics,4X100M Relay,"MILLER, Inger",Women,USA,United States,W,Gold,Miller,Inger,0,0,1
Atlanta,1996,Athletics,Athletics,Decathlon,"O'BRIEN, Dan",Men,USA,United States,M,Gold,O'Brien,Dan,0,0,1
Atlanta,1996,Athletics,Athletics,Marathon,"THUGWANE, Josia",Men,RSA,South Africa,M,Gold,Thugwane,Josia,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"HAUGHTON, Greg",Men,JAM,Jamaica,M,Bronze,Haughton,Greg,0,1,0
Atlanta,1996,Athletics,Athletics,High Jump,"BABAKOVA, Inha",Women,UKR,Ukraine,W,Bronze,Babakova,Inha,0,1,0
Atlanta,1996,Athletics,Athletics,Javelin Throw,"HATTESTAD, Trine",Women,NOR,Norway,W,Bronze,Hattestad,Trine,0,1,0
Atlanta,1996,Athletics,Athletics,100M Hurdles,"ENGQUIST, Ludmila",Women,SWE,Sweden,W,Gold,Engquist,Ludmila,0,0,1
Atlanta,1996,Athletics,Athletics,Long Jump,"BECKFORD, James",Men,JAM,Jamaica,M,Silver,Beckford,James,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"DEVERS, Gail",Women,USA,United States,W,Gold,Devers,Gail,0,0,1
Atlanta,1996,Athletics,Athletics,Marathon,"ROBA, Fatuma",Women,ETH,Ethiopia,W,Gold,Roba,Fatuma,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"ROBINSON, Garth",Men,JAM,Jamaica,M,Bronze,Robinson,Garth,0,1,0
Atlanta,1996,Athletics,Athletics,Heptathlon,"LEWIS, Denise",Women,GBR,United Kingdom,W,Bronze,Lewis,Denise,0,1,0
Atlanta,1996,Athletics,Athletics,400M Hurdles,"HEMMINGS, Deon Marie",Women,JAM,Jamaica,W,Gold,Hemmings,Deon,0,0,1
Atlanta,1996,Athletics,Athletics,200M,"BOLDON, Ato",Men,TRI,Trinidad and Tobago,M,Bronze,Boldon,Ato,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"MITCHELL, Nikole",Women,JAM,Jamaica,W,Bronze,Mitchell,Nikole,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"OPARA, Charity",Women,NGR,Nigeria,W,Silver,Opara,Charity,1,0,0
Atlanta,1996,Athletics,Athletics,200M,"FREDERICKS, Frank",Men,NAM,Namibia,M,Silver,Fredericks,Frank,1,0,0
Atlanta,1996,Athletics,Athletics,110M Hurdles,"SCHWARTHOFF, Florian",Men,GER,Germany,M,Bronze,Schwarthoff,Florian,0,1,0
Atlanta,1996,Athletics,Athletics,200M,"OTTEY-PAGE, Merlene",Women,JAM,Jamaica,W,Silver,Ottey-Page,Merlene,1,0,0
Atlanta,1996,Athletics,Athletics,High Jump,"PARTYKA, Artur",Men,POL,Poland,M,Silver,Partyka,Artur,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"STEVENS, Rochelle",Women,USA,United States,W,Gold,Stevens,Rochelle,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"WILSON, Linetta",Women,USA,United States,W,Gold,Wilson,Linetta,0,0,1
Atlanta,1996,Athletics,Athletics,400M Hurdles,"MATETE, Samuel",Men,ZAM,Zambia,M,Silver,Matete,Samuel,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"CHAMBERS, Carlton",Men,CAN,Canada,M,Gold,Chambers,Carlton,0,0,1
Atlanta,1996,Athletics,Athletics,200M,"ONYALI, Mary",Women,NGR,Nigeria,W,Bronze,Onyali,Mary,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"RIBEIRO, Edson",Men,BRA,Brazil,M,Bronze,Ribeiro,Edson,0,1,0
Atlanta,1996,Athletics,Athletics,Hammer Throw,"KRYKUN, Oleksiy",Men,UKR,Ukraine,M,Bronze,Krykun,Oleksiy,0,1,0
Atlanta,1996,Athletics,Athletics,Javelin Throw,"BACKLEY, Steve",Men,GBR,United Kingdom,M,Silver,Backley,Steve,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"SURIN, Bruny",Men,CAN,Canada,M,Gold,Surin,Bruny,0,0,1
Atlanta,1996,Athletics,Athletics,Shot Put,"KUMBERNUSS, Astrid",Women,GER,Germany,W,Gold,Kumbernuss,Astrid,0,0,1
Atlanta,1996,Athletics,Athletics,10000M,"WANG, Junxia",Women,CHN,China,W,Silver,Wang,Junxia,1,0,0
Atlanta,1996,Athletics,Athletics,800M,"ONYANCHA, Fred",Men,KEN,Kenya,M,Bronze,Onyancha,Fred,0,1,0
Atlanta,1996,Athletics,Athletics,Javelin Throw,"MCPAUL, Louise",Women,AUS,Australia,W,Silver,Mcpaul,Louise,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"HARDEN, Tim",Men,USA,United States,M,Silver,Harden,Tim,1,0,0
Atlanta,1996,Athletics,Athletics,Hammer Throw,"KISS, Balazs",Men,HUN,Hungary,M,Gold,Kiss,Balazs,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"SMITH, Lamont",Men,USA,United States,M,Gold,Smith,Lamont,0,0,1
Atlanta,1996,Athletics,Athletics,Shot Put,"BARNES, Eric Randolph",Men,USA,United States,M,Gold,Barnes,Eric,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"BLACK, Roger",Men,GBR,United Kingdom,M,Silver,Black,Roger,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"LADEJO, Duaine",Men,GBR,United Kingdom,M,Silver,Ladejo,Duaine,1,0,0
Atlanta,1996,Athletics,Athletics,800M,"QUIROT, Ana Fidelia",Women,CUB,Cuba,W,Silver,Quirot,Ana,1,0,0
Atlanta,1996,Athletics,Athletics,100M Hurdles,"BUKOVEC, Brigitta",Women,SLO,Slovenia,W,Silver,Bukovec,Brigitta,1,0,0
Atlanta,1996,Athletics,Athletics,100M,"FREDERICKS, Frank",Men,NAM,Namibia,M,Silver,Fredericks,Frank,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"FERGUSON-MCKENZIE, Debbie",Women,BAH,Bahamas,W,Silver,Ferguson-Mckenzie,Debbie,1,0,0
Atlanta,1996,Athletics,Athletics,3000M Steeplechase,"LAMBRUSCHINI, Alessandro",Men,ITA,Italy,M,Bronze,Lambruschini,Alessandro,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"YUSUF, Fatima",Women,NGR,Nigeria,W,Silver,Yusuf,Fatima,1,0,0
Atlanta,1996,Athletics,Athletics,Long Jump,"MAY, Fiona",Women,ITA,Italy,W,Silver,May,Fiona,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"RUSSELL, Gillian Claire",Women,JAM,Jamaica,W,Bronze,Russell,Gillian,0,1,0
Atlanta,1996,Athletics,Athletics,Decathlon,"BUSEMANN, Frank",Men,GER,Germany,M,Silver,Busemann,Frank,1,0,0
Atlanta,1996,Athletics,Athletics,Heptathlon,"SHOUAA, Ghada",Women,SYR,Syria,W,Gold,Shouaa,Ghada,0,0,1
Atlanta,1996,Athletics,Athletics,High Jump,"SMITH, Stephen James",Men,GBR,United Kingdom,M,Bronze,Smith,Stephen,0,1,0
Atlanta,1996,Athletics,Athletics,Discus Throw,"WYLUDDA, Ilke",Women,GER,Germany,W,Gold,Wyludda,Ilke,0,0,1
Atlanta,1996,Athletics,Athletics,100M,"BAILEY, Donovan",Men,CAN,Canada,M,Gold,Bailey,Donovan,0,0,1
Atlanta,1996,Athletics,Athletics,5000M,"NIYONGABO, Venuste",Men,BDI,Burundi,M,Gold,Niyongabo,Venuste,0,0,1
Atlanta,1996,Athletics,Athletics,Pole Vault,"TRANDENKOV, Igor",Men,RUS,Russia,M,Silver,Trandenkov,Igor,1,0,0
Atlanta,1996,Athletics,Athletics,800M,"SEPENG, Hezekiel",Men,RSA,South Africa,M,Silver,Sepeng,Hezekiel,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"LLOYD, Andrea",Women,JAM,Jamaica,W,Bronze,Lloyd,Andrea,0,1,0
Atlanta,1996,Athletics,Athletics,20Km Walk,"PEREZ, Jefferson",Men,ECU,Ecuador,M,Gold,Perez,Jefferson,0,0,1
Atlanta,1996,Athletics,Athletics,400M,"FREEMAN, Cathy",Women,AUS,Australia,W,Silver,Freeman,Cathy,1,0,0
Atlanta,1996,Athletics,Athletics,50Km Walk,"KORZENIOWSKI, Robert",Men,POL,Poland,M,Gold,Korzeniowski,Robert,0,0,1
Atlanta,1996,Athletics,Athletics,5000M,"BITOK, Paul",Men,KEN,Kenya,M,Silver,Bitok,Paul,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"KISABAKA, Linda",Women,GER,Germany,W,Bronze,Kisabaka,Linda,0,1,0
Atlanta,1996,Athletics,Athletics,10000M,"RIBEIRO, Fernanda",Women,POR,Portugal,W,Gold,Ribeiro,Fernanda,0,0,1
Atlanta,1996,Athletics,Athletics,1500M,"MORCELI, Nourredine",Men,ALG,Algeria,M,Gold,Morceli,Nourredine,0,0,1
Atlanta,1996,Athletics,Athletics,High Jump,"BAKOGIANNI, Niki",Women,GRE,Greece,W,Silver,Bakogianni,Niki,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"STURRUP, Chandra",Women,BAH,Bahamas,W,Silver,Sturrup,Chandra,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"HARRISON, Alvin",Men,USA,United States,M,Gold,Harrison,Alvin,0,0,1
Atlanta,1996,Athletics,Athletics,800M,"MUTOLA, Maria",Women,MOZ,Mozambique,W,Bronze,Mutola,Maria,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"BAILEY, Donovan",Men,CAN,Canada,M,Gold,Bailey,Donovan,0,0,1
Atlanta,1996,Athletics,Athletics,400M,"KAMOGA, Davis",Men,UGA,Uganda,M,Bronze,Kamoga,Davis,0,1,0
Atlanta,1996,Athletics,Athletics,10000M Walk,"WANG, Yan",Women,CHN,China,W,Bronze,Wang,Yan,0,1,0
Atlanta,1996,Athletics,Athletics,400M Hurdles,"BUFORD-BAILEY, Tonja",Women,USA,United States,W,Bronze,Buford-Bailey,Tonja,0,1,0
Atlanta,1996,Athletics,Athletics,400M Hurdles,"ADKINS, Derrick",Men,USA,United States,M,Gold,Adkins,Derrick,0,0,1
Atlanta,1996,Athletics,Athletics,100M,"BOLDON, Ato",Men,TRI,Trinidad and Tobago,M,Bronze,Boldon,Ato,0,1,0
Atlanta,1996,Athletics,Athletics,10000M Walk,"PERRONE, Elisabetta",Women,ITA,Italy,W,Silver,Perrone,Elisabetta,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"SILVA, Andre Domingos",Men,BRA,Brazil,M,Bronze,Silva,Andre,0,1,0
Atlanta,1996,Athletics,Athletics,Discus Throw,"RIEDEL, Lars",Men,GER,Germany,M,Gold,Riedel,Lars,0,0,1
Atlanta,1996,Athletics,Athletics,Decathlon,"DVORAK, Tomas",Men,CZE,Czech Republic,M,Bronze,Dvorak,Tomas,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"CUTHBERT, Juliet",Women,JAM,Jamaica,W,Bronze,Cuthbert,Juliet,0,1,0
Atlanta,1996,Athletics,Athletics,Hammer Throw,"DEAL, Lance Earl",Men,USA,United States,M,Silver,Deal,Lance,1,0,0
Atlanta,1996,Athletics,Athletics,400M,"OGUNKOYA, Falilat",Women,NGR,Nigeria,W,Bronze,Ogunkoya,Falilat,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"DA SILVA, Arnaldo",Men,BRA,Brazil,M,Bronze,Da Silva,Arnaldo,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"ROHLANDER, Uta",Women,GER,Germany,W,Bronze,Rohlander,Uta,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"ESMIE, Robert",Men,CAN,Canada,M,Gold,Esmie,Robert,0,0,1
Atlanta,1996,Athletics,Athletics,Marathon,"WAINAINA, Erick",Men,KEN,Kenya,M,Bronze,Wainaina,Erick,0,1,0
Atlanta,1996,Athletics,Athletics,1500M,"KIPKORIR, Stephen",Men,KEN,Kenya,M,Bronze,Kipkorir,Stephen,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"DRUMMOND, Jon",Men,USA,United States,M,Silver,Drummond,Jon,1,0,0
Atlanta,1996,Athletics,Athletics,10000M,"GEBRSELASSIE, Haile",Men,ETH,Ethiopia,M,Gold,Gebrselassie,Haile,0,0,1
Atlanta,1996,Athletics,Athletics,4X100M Relay,"CLARKE, Eldece",Women,BAH,Bahamas,W,Silver,Clarke,Eldece,1,0,0
Atlanta,1996,Athletics,Athletics,Shot Put,"SUI, Xinmei",Women,CHN,China,W,Silver,Sui,Xinmei,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"RÜCKER, Anja",Women,GER,Germany,W,Bronze,Rücker,Anja,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"RICHARDSON, Mark Ashton",Men,GBR,United Kingdom,M,Silver,Richardson,Mark,1,0,0
Atlanta,1996,Athletics,Athletics,100M,"DEVERS, Gail",Women,USA,United States,W,Gold,Devers,Gail,0,0,1
Atlanta,1996,Athletics,Athletics,Marathon,"LEE, Bong-Ju",Men,KOR,"Korea, South",M,Silver,Lee,Bong-Ju,1,0,0
Atlanta,1996,Athletics,Athletics,400M,"JOHNSON, Michael",Men,USA,United States,M,Gold,Johnson,Michael,0,0,1
Atlanta,1996,Athletics,Athletics,20Km Walk,"MARKOV, Ilya",Men,RUS,Russia,M,Silver,Markov,Ilya,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"FREEMAN, Michele",Women,JAM,Jamaica,W,Bronze,Freeman,Michele,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"MAYBANK, Anthuan",Men,USA,United States,M,Gold,Maybank,Anthuan,0,0,1
Atlanta,1996,Athletics,Athletics,Discus Throw,"ZVEREVA, Ellina",Women,BLR,Belarus,W,Bronze,Zvereva,Ellina,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"OGUNKOYA, Falilat",Women,NGR,Nigeria,W,Silver,Ogunkoya,Falilat,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"GUIDRY-WHITE, Carlette D.",Women,USA,United States,W,Gold,Guidry-White,Carlette,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"THOMAS, Iwan",Men,GBR,United Kingdom,M,Silver,Thomas,Iwan,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"OTTEY-PAGE, Merlene",Women,JAM,Jamaica,W,Bronze,Ottey-Page,Merlene,0,1,0
Atlanta,1996,Athletics,Athletics,Marathon,"ARIMORI, Yuko",Women,JPN,Japan,W,Bronze,Arimori,Yuko,0,1,0
Atlanta,1996,Athletics,Athletics,Marathon,"YEGOROVA, Valentina",Women,RUS,Russia,W,Silver,Yegorova,Valentina,1,0,0
Atlanta,1996,Athletics,Athletics,400M,"PEREC, Marie-Jose",Women,FRA,France,W,Gold,Perec,Marie-Jose,0,0,1
Atlanta,1996,Athletics,Athletics,1500M,"CACHO RUIZ, Fermin",Men,ESP,Spain,M,Silver,Cacho Ruiz,Fermin,1,0,0
Atlanta,1996,Athletics,Athletics,10000M Walk,"NIKOLAYEVA, Yelena",Women,RUS,Russia,W,Gold,Nikolayeva,Yelena,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"BREUER, Grit",Women,GER,Germany,W,Bronze,Breuer,Grit,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"MARSH, Michael",Men,USA,United States,M,Silver,Marsh,Michael,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"BAULCH, Jamie",Men,GBR,United Kingdom,M,Silver,Baulch,Jamie,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"DA SILVA, Robson",Men,BRA,Brazil,M,Bronze,Da Silva,Robson,0,1,0
Atlanta,1996,Athletics,Athletics,110M Hurdles,"CREAR, Mark",Men,USA,United States,M,Silver,Crear,Mark,1,0,0
Atlanta,1996,Athletics,Athletics,Discus Throw,"DUBROVSHCHIK, Vladimir",Men,BLR,Belarus,M,Silver,Dubrovshchik,Vladimir,1,0,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"HYLTON, Mark",Men,GBR,United Kingdom,M,Silver,Hylton,Mark,1,0,0
Atlanta,1996,Athletics,Athletics,800M,"MASTERKOVA, Svetlana",Women,RUS,Russia,W,Gold,Masterkova,Svetlana,0,0,1
Atlanta,1996,Athletics,Athletics,Javelin Throw,"ZELEZNY, Jan",Men,CZE,Czech Republic,M,Gold,Zelezny,Jan,0,0,1
Atlanta,1996,Athletics,Athletics,Triple Jump,"LASOVSKAYA, Inna",Women,RUS,Russia,W,Silver,Lasovskaya,Inna,1,0,0
Atlanta,1996,Athletics,Athletics,High Jump,"KOSTADINOVA, Stefka",Women,BUL,Bulgaria,W,Gold,Kostadinova,Stefka,0,0,1
Atlanta,1996,Athletics,Athletics,1500M,"MASTERKOVA, Svetlana",Women,RUS,Russia,W,Gold,Masterkova,Svetlana,0,0,1
Atlanta,1996,Athletics,Athletics,4X100M Relay,"MITCHELL, Dennis",Men,USA,United States,M,Silver,Mitchell,Dennis,1,0,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"GAINES, Chryste",Women,USA,United States,W,Gold,Gaines,Chryste,0,0,1
Atlanta,1996,Athletics,Athletics,Pole Vault,"TIVONTCHIK, Andrei",Men,GER,Germany,M,Bronze,Tivontchik,Andrei,0,1,0
Atlanta,1996,Athletics,Athletics,200M,"PEREC, Marie-Jose",Women,FRA,France,W,Gold,Perec,Marie-Jose,0,0,1
Atlanta,1996,Athletics,Athletics,Long Jump,"JOYNER-KERSEE, Jackie",Women,USA,United States,W,Bronze,Joyner-Kersee,Jackie,0,1,0
Atlanta,1996,Athletics,Athletics,Triple Jump,"QUESADA, Yoelvis",Men,CUB,Cuba,M,Bronze,Quesada,Yoelvis,0,1,0
Atlanta,1996,Athletics,Athletics,1500M,"KIESL, Theresia",Women,AUT,Austria,W,Bronze,Kiesl,Theresia,0,1,0
Atlanta,1996,Athletics,Athletics,3000M Steeplechase,"KETER, Joseph",Men,KEN,Kenya,M,Gold,Keter,Joseph,0,0,1
Atlanta,1996,Athletics,Athletics,4X400M Relay,"MILES, Jearl",Women,USA,United States,W,Gold,Miles,Jearl,0,0,1
Atlanta,1996,Athletics,Athletics,100M Hurdles,"GIRARD, Patricia",Women,FRA,France,W,Bronze,Girard,Patricia,0,1,0
Atlanta,1996,Athletics,Athletics,4X400M Relay,"MALONE, Maicel",Women,USA,United States,W,Gold,Malone,Maicel,0,0,1
Atlanta,1996,Athletics,Athletics,4X100M Relay,"DAVIS, Pauline Elaine",Women,BAH,Bahamas,W,Silver,Davis,Pauline,1,0,0
Atlanta,1996,Athletics,Athletics,Shot Put,"GODINA, John",Men,USA,United States,M,Silver,Godina,John,1,0,0
Atlanta,1996,Athletics,Athletics,50Km Walk,"MASSANA, Valentin",Men,ESP,Spain,M,Bronze,Massana,Valentin,0,1,0
Atlanta,1996,Athletics,Athletics,10000M,"HISSOU, Salah",Men,MAR,Morocco,M,Bronze,Hissou,Salah,0,1,0
Atlanta,1996,Athletics,Athletics,10000M,"WAMI, Gete",Women,ETH,Ethiopia,W,Bronze,Wami,Gete,0,1,0
Atlanta,1996,Athletics,Athletics,4X100M Relay,"GILBERT, Glenroy",Men,CAN,Canada,M,Gold,Gilbert,Glenroy,0,0,1
Atlanta,1996,Athletics,Athletics,3000M Steeplechase,"KIPTANUI, Moses",Men,KEN,Kenya,M,Silver,Kiptanui,Moses,1,0,0
Atlanta,1996,Athletics,Athletics,Triple Jump,"HARRISON, Kenny",Men,USA,United States,M,Gold,Harrison,Kenny,0,0,1
Atlanta,1996,Athletics,Athletics,200M,"JOHNSON, Michael",Men,USA,United States,M,Gold,Johnson,Michael,0,0,1
Atlanta,1996,Athletics,Athletics,4X100M Relay,"FYNES, Sevatheda",Women,BAH,Bahamas,W,Silver,Fynes,Sevatheda,1,0,0
Atlanta,1996,Athletics,Athletics,20Km Walk,"SEGURA, Bernardo",Men,MEX,Mexico,M,Bronze,Segura,Bernardo,0,1,0
Atlanta,1996,Athletics,Athletics,10000M,"TERGAT, Paul",Men,KEN,Kenya,M,Silver,Tergat,Paul,1,0,0
